customer_id,segment,uplift_score,predicted_clv,priority_score,allocated_budget,expected_gain,expected_roi
C018451,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C012884,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C002363,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C005022,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C012915,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C006556,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C015151,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C001828,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C004979,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C017123,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C014601,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C002319,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C005213,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C007761,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C008641,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C019194,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C019190,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C005783,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C015244,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C002754,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C010959,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C016759,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C011750,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C006485,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C017140,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C011745,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C012671,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C012680,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C009373,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C014995,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C019155,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C001129,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C008808,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C019513,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C000948,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C018531,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C007721,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C015722,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C001278,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C010195,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C006661,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C017581,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C013905,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C013821,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C000781,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C008086,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C010165,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C007246,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C014008,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C017064,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C019955,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C005088,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C014013,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C008059,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C017757,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C017805,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C007949,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C017752,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C001458,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C007910,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C006651,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C014230,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C014393,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C019962,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C007257,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C004057,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C014314,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C005081,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C014204,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C013977,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C010256,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C008095,Sleeping Dogs,-0.000148,0.0,0.256579,0,0.0,0.0
C012142,Sleeping Dogs,-0.000149,0.0,0.256578,0,0.0,0.0
C010897,Sleeping Dogs,-0.000155,0.0,0.256577,0,0.0,0.0
C006209,Sleeping Dogs,-0.000155,0.0,0.256577,0,0.0,0.0
C006005,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C007803,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C008847,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C012644,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C007276,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C009973,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C015215,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C015940,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011228,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C000459,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C010688,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C015236,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C008373,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C002253,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C008422,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C002945,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C001621,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C014729,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C014048,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C017416,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C001515,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C002856,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C004825,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011552,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C012587,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C014291,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C003761,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C019244,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C015782,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C007423,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016837,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011536,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C006147,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C000463,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C005437,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016746,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C010397,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011243,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C007882,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C005768,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C007673,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C001429,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C018141,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C012492,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011258,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C014095,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C012729,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C002499,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C004158,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C012429,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C018692,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C007087,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011505,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C015355,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C010414,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C009988,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C018154,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011517,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016570,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C018536,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C017841,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C018363,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C019468,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C007774,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C019298,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C001144,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C004222,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C013031,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C008650,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C008657,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C000545,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C004934,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C007498,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C014383,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C006528,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C007793,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C000088,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C013057,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C019767,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016516,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C008597,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C013174,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C010517,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C009932,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C001572,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C004087,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C000587,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C013152,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011384,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C006382,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C013127,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016813,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C004276,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C005071,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011097,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C004936,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C006515,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C000534,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C005825,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C003317,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C006803,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C013324,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C017506,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C000096,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C003591,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C005488,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C013335,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016776,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C018424,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016219,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C001369,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C009856,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C008075,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C019107,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C006000,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C012747,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C008713,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C004591,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C001023,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C003408,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C000532,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011102,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C001272,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C005983,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C015270,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C017834,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C003365,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C004136,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C002221,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C005989,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C002219,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C014380,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C010211,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C000730,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C018452,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C002544,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C018705,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016915,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C010906,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C007542,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C013678,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C005142,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C007379,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C018981,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C006108,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C005629,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C000686,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016681,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C002701,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C018994,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011697,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C003646,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C019004,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C006872,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C005612,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C009738,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C009194,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C001343,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C001882,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C005100,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C008295,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C014153,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C009358,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C012072,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C014154,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C004714,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011562,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C019416,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011179,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C002095,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C006240,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C009166,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C009754,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C003087,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C010920,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C013727,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C009138,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C005557,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011722,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011726,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011778,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C007340,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C006335,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C010170,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C019085,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C017286,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C006953,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C002766,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C019094,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C019097,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C002052,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C002049,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016416,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C001161,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011787,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016656,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C008205,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011801,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C014922,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C015002,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C010926,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C017716,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C019441,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C006863,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C005062,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C000918,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C009338,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016406,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C017962,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C017302,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C017711,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C017923,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C007453,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C008164,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C002664,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C011189,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016295,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C001360,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016720,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C008327,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C006297,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C000400,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C000399,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C004448,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C018804,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C007534,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C009069,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C012229,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C000650,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C009088,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C009089,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C010811,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C014292,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C010258,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016542,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C019492,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C005741,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C017153,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C006974,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C017374,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C012355,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C004238,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C003130,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016921,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C005726,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C009577,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C017899,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C009020,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C012323,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C004543,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C007381,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C019617,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C005152,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C010819,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C001346,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C013855,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C012111,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C006231,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C006076,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C000165,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C010832,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C007617,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C001754,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C016711,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C001755,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C013177,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C014422,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C018845,Sleeping Dogs,-0.000158,0.0,0.256576,0,0.0,0.0
C004835,Sleeping Dogs,-0.000161,0.0,0.256575,0,0.0,0.0
C011539,Sleeping Dogs,-0.000167,0.0,0.256574,0,0.0,0.0
C012125,Sleeping Dogs,-0.000167,0.0,0.256574,0,0.0,0.0
C007780,Sleeping Dogs,-0.000167,0.0,0.256574,0,0.0,0.0
C017747,Sleeping Dogs,-0.000167,0.0,0.256574,0,0.0,0.0
C014203,Sleeping Dogs,-0.000167,0.0,0.256574,0,0.0,0.0
C018913,Sleeping Dogs,-0.000167,0.0,0.256574,0,0.0,0.0
C002640,Sleeping Dogs,-0.000167,0.0,0.256574,0,0.0,0.0
C005013,Sleeping Dogs,-0.000167,0.0,0.256574,0,0.0,0.0
C010728,Sleeping Dogs,-0.000167,0.0,0.256574,0,0.0,0.0
C011922,Sleeping Dogs,-0.000167,0.0,0.256574,0,0.0,0.0
C005822,Sleeping Dogs,-0.000167,0.0,0.256574,0,0.0,0.0
C001776,Sleeping Dogs,-0.000167,0.0,0.256574,0,0.0,0.0
C000079,Sleeping Dogs,-0.000167,0.0,0.256574,0,0.0,0.0
