customer_id,segment,priority_score,churn_prob_control,uplift_score,predicted_clv,clv_percentile,is_high_value,is_treatment,churned
C004054,저가치-Lost Causes,0.0,0.6928,-0.304522,0.0,11.7,0,1,1
C004055,저가치-Lost Causes,0.0,0.000489,-0.000175,7040614.863735418,35.6,0,0,0
C004056,저가치-Lost Causes,0.28,0.04779,0.009672,20652377.99538797,78.6,0,1,0
C004057,저가치-Lost Causes,0.0,0.006482,-0.038501,4785328.762225529,27.8,0,0,0
C004058,신규고객,0.0,0.000604,-0.000728,7327956.413804586,37.1,0,0,0
C004059,저가치-Lost Causes,0.0,0.010001,-0.017927,0.0,11.7,0,1,0
C004060,저가치-Lost Causes,0.0,0.001806,-0.00142,10539555.741839372,54.1,0,1,0
C004061,저가치-Lost Causes,0.0,0.998401,0.00022,0.0,11.7,0,0,1
C004062,저가치-Lost Causes,0.0,0.998041,0.000762,0.0,11.7,0,1,1
C004063,저가치-Lost Causes,0.03,0.002274,0.001693,10810133.75170756,55.3,0,0,0
C004064,고가치-Sure Things,0.0,0.000607,8e-06,23553824.684726797,83.4,1,1,0
C004065,저가치-Lost Causes,0.0,0.000664,-0.001075,3598317.9778611087,25.9,0,0,0
C004066,신규고객,14.72,0.961439,0.815678,13056893.178229854,63.3,0,1,0
C004067,저가치-Lost Causes,0.0,0.000583,-3.5e-05,13546197.655826803,65.0,0,0,0
C004068,저가치-Lost Causes,0.0,0.998343,6.3e-05,0.0,11.7,0,0,1
C004069,저가치-Lost Causes,0.0,0.001395,0.000166,8374912.405640185,42.9,0,0,0
C004070,신규고객,0.0,0.000907,-0.003029,7659948.676622281,38.9,0,0,0
C004071,신규고객,0.0,0.000536,-3.6e-05,27095535.754584305,87.3,1,1,0
C004072,저가치-Lost Causes,0.02,0.003125,0.001674,9720712.541627437,50.0,0,1,0
C004073,저가치-Lost Causes,0.0,0.000516,-8.1e-05,15101169.9094513,68.4,0,1,0
C004074,신규고객,0.0,0.000614,-5.4e-05,95786140.10772228,93.5,1,1,0
C004075,저가치-Lost Causes,0.0,0.000592,-0.00063,9608295.109490858,49.4,0,1,0
C004076,저가치-Lost Causes,0.0,0.000725,0.000178,11613284.385240167,58.4,0,0,0
C004077,저가치-Lost Causes,0.0,0.000587,-6.3e-05,10578321.819346543,54.3,0,0,0
C004078,신규고객,0.04,0.001699,0.001062,28980896.870616324,88.6,1,0,0
C004079,저가치-Lost Causes,0.0,0.001933,-0.000568,3717170.72993262,26.0,0,0,0
C004080,저가치-Lost Causes,0.0,0.000574,-0.000268,10918155.11301791,55.7,0,0,0
C004081,고가치-Lost Causes,0.0,0.000778,-0.000626,22036126.875585265,81.0,1,0,0
C004082,신규고객,0.0,0.000396,-0.000342,0.0,11.7,0,0,0
C004083,신규고객,0.0,0.000729,-8.8e-05,9258308.454362512,47.4,0,0,0
C004084,신규고객,0.0,0.000957,0.000302,9984589.959353812,51.3,0,1,0
C004085,저가치-Lost Causes,0.0,0.998473,-2e-06,0.0,11.7,0,1,1
C004086,저가치-Lost Causes,0.0,0.000751,-0.000177,12126229.668667354,60.2,0,0,0
C004087,저가치-Lost Causes,0.0,0.997996,-6.6e-05,5823160.474909915,30.3,0,0,1
C004088,고가치-Lost Causes,0.0,0.002504,-0.000145,99164689.62499228,93.9,1,0,0
C004089,고가치-Sure Things,0.01,0.001047,0.000303,30642601.239580877,89.5,1,1,0
C004090,고가치-Sure Things,0.26,0.014536,0.008703,21515276.889118075,80.3,1,1,0
C004091,저가치-Lost Causes,0.0,0.99829,0.000642,0.0,11.7,0,0,1
C004092,저가치-Lost Causes,0.0,0.000392,-0.000618,4121134.521231616,26.5,0,0,0
C004093,저가치-Lost Causes,0.04,0.00957,0.002412,13145215.964505669,63.6,0,0,0
C004094,신규고객,0.01,0.000986,0.000387,18545028.83074619,75.2,0,0,0
C004095,신규고객,0.0,0.000275,-0.000724,5076374.152020555,28.5,0,0,0
C004096,신규고객,0.0,0.000555,-9.5e-05,10992387.459253596,56.0,0,1,0
C004097,저가치-Lost Causes,0.0,0.000587,2e-05,12891518.515391108,62.7,0,1,0
C004098,저가치-Lost Causes,0.0,0.000617,-3.3e-05,10214135.913407473,52.5,0,0,0
C004099,저가치-Lost Causes,0.0,0.00058,-7e-05,8774342.361851636,45.0,0,1,0
C004100,저가치-Lost Causes,0.0,0.049448,-0.296179,0.0,11.7,0,0,0
C004101,신규고객,0.0,0.000587,-8.2e-05,13154647.266373146,63.7,0,1,0
C004102,신규고객,0.0,0.000605,3.8e-05,17597787.941157375,73.5,0,1,0
C004103,저가치-Lost Causes,0.0,0.000605,-0.000822,8402381.784599667,43.0,0,0,0
C004104,저가치-Lost Causes,0.0,0.000491,-0.000191,11154040.25132458,56.6,0,0,0
C004105,고가치-Sure Things,0.03,0.000854,0.000252,91801553.61069769,92.7,1,1,0
C004106,저가치-Lost Causes,0.0,0.998401,0.00022,0.0,11.7,0,0,1
C004107,저가치-Lost Causes,0.0,0.997802,-0.000101,0.0,11.7,0,1,1
C004108,저가치-Lost Causes,0.0,0.013641,-0.21466,10454445.05025912,53.7,0,0,0
C004109,저가치-Lost Causes,0.0,0.000402,-0.000172,5951985.538813136,30.5,0,0,0
C004110,저가치-Lost Causes,0.0,0.000772,-0.001293,9552864.343832169,49.0,0,0,0
C004111,저가치-Lost Causes,0.0,0.008793,0.007086,0.0,11.7,0,1,0
C004112,저가치-Lost Causes,0.0,0.021286,-0.038692,0.0,11.7,0,0,0
C004113,신규고객,0.0,0.000492,-0.000374,12122534.193156436,60.2,0,1,0
C004114,저가치-Lost Causes,0.0,0.000469,-0.012327,8037947.115293545,40.8,0,1,0
C004115,저가치-Lost Causes,0.05,0.003105,0.001753,18914192.271476533,75.8,0,0,0
C004116,저가치-Lost Causes,0.21,0.994581,0.008034,18646391.98415917,75.3,0,0,1
C004117,저가치-Lost Causes,0.0,0.000787,1.4e-05,6660275.205717523,33.6,0,1,0
C004118,저가치-Lost Causes,0.01,0.002224,0.000829,7579617.998696263,38.6,0,0,0
C004119,저가치-Lost Causes,0.0,0.002965,-0.001331,8848097.587138122,45.3,0,0,0
C004120,신규고객,0.0,0.000495,-3e-06,10473073.82270644,53.7,0,0,0
C004121,저가치-Lost Causes,0.0,0.000687,-0.000423,0.0,11.7,0,1,0
C004122,신규고객,0.0,0.07007,-0.128219,0.0,11.7,0,1,0
C004123,저가치-Lost Causes,0.0,0.005121,-0.001457,8164002.396700169,41.6,0,1,0
C004124,저가치-Lost Causes,0.0,0.998343,6.3e-05,0.0,11.7,0,0,1
C004125,저가치-Lost Causes,0.0,0.000662,8.2e-05,18700168.67359149,75.4,0,0,0
C004126,저가치-Lost Causes,0.0,0.001368,0.000555,0.0,11.7,0,1,0
C004127,저가치-Lost Causes,0.0,0.003273,-0.007813,9394525.755959788,48.1,0,0,0
C004128,저가치-Lost Causes,0.0,0.023383,-0.020839,0.0,11.7,0,0,0
C004129,신규고객,0.0,0.997391,-0.000895,0.0,11.7,0,1,1
C004130,저가치-Lost Causes,0.0,0.000558,-0.000429,5707893.098536251,30.1,0,1,0
C004131,신규고객,0.0,0.003577,-0.080372,13932541.656449815,66.0,0,0,0
C004132,저가치-Lost Causes,0.97,0.090038,0.085265,8257420.034521903,42.1,0,1,0
C004133,저가치-Lost Causes,0.0,0.998343,0.000207,0.0,11.7,0,0,1
C004134,저가치-Lost Causes,0.0,0.000705,-0.000103,17416838.188095894,73.1,0,0,0
C004135,신규고객,0.0,0.002852,-0.000152,102590357.79215162,94.9,1,0,0
C004136,신규고객,0.0,0.000718,-2e-06,10649189.767781485,54.6,0,1,0
C004137,저가치-Lost Causes,0.0,0.000623,-0.000143,6957692.088964725,35.1,0,0,0
C004138,저가치-Persuadables,0.0,0.923853,0.538481,0.0,11.7,0,1,0
C004139,저가치-Lost Causes,0.0,0.997891,-0.000179,0.0,11.7,0,1,1
C004140,저가치-Lost Causes,0.0,0.000504,-0.002834,9948585.912079925,51.0,0,0,0
C004141,신규고객,0.0,0.000279,-0.00054,6848185.746600525,34.7,0,0,0
C004142,고가치-Lost Causes,0.0,0.000727,-0.000164,111913569.4866742,96.9,1,1,0
C004143,저가치-Persuadables,0.0,0.986445,0.31829,0.0,11.7,0,0,1
C004144,저가치-Lost Causes,0.0,0.003,-0.003154,6830866.852036532,34.5,0,0,0
C004145,저가치-Lost Causes,0.0,0.010849,-0.015507,15105544.689706428,68.4,0,0,0
C004146,고가치-Lost Causes,0.0,0.00065,-0.000723,82101714.21061273,91.2,1,0,0
C004147,저가치-Lost Causes,0.0,0.000758,0.000212,7232548.998767397,36.6,0,1,0
C004148,신규고객,0.03,0.002861,0.001524,13239201.328897102,63.9,0,0,0
C004149,신규고객,0.0,0.002008,0.000903,3472784.774353092,25.7,0,1,0
C004150,저가치-Lost Causes,0.0,0.000732,0.000129,15657149.828738855,69.6,0,0,0
C004151,저가치-Lost Causes,0.0,0.000678,0.000116,15982804.058474451,70.0,0,0,0
C004152,저가치-Lost Causes,0.0,0.00078,-0.000949,0.0,11.7,0,1,0
C004153,저가치-Lost Causes,0.0,0.000216,-0.000513,5676285.6923456285,30.0,0,1,0
C004154,저가치-Lost Causes,0.0,0.000611,-0.000998,4808844.180698333,27.9,0,1,0
C004155,고가치-Lost Causes,0.0,0.000614,-0.000176,119993325.55015624,98.6,1,0,0
C004156,신규고객,0.0,0.004191,-0.002454,10294883.703297883,52.9,0,0,0
C004157,고가치-Lost Causes,0.0,0.000549,-7.4e-05,114572995.29312862,97.5,1,0,0
C004158,저가치-Lost Causes,0.0,0.013213,-0.087378,0.0,11.7,0,1,0
C004159,저가치-Lost Causes,0.01,0.001929,0.000461,15887610.789558198,69.9,0,1,0
C004160,저가치-Lost Causes,0.03,0.002136,0.001628,12671171.75480337,62.1,0,1,0
C004161,저가치-Lost Causes,0.0,0.003203,-0.002425,19668373.29939917,77.1,0,0,0
C004162,신규고객,0.0,0.997823,0.00295,0.0,11.7,0,1,1
C004163,저가치-Lost Causes,0.0,0.998343,0.000322,0.0,11.7,0,0,1
C004164,저가치-Lost Causes,0.0,0.063681,-0.055917,0.0,11.7,0,1,0
C004165,신규고객,0.0,0.000663,-7e-05,21790818.496899225,80.7,1,1,0
C004166,고가치-Lost Causes,0.0,0.000639,-2.6e-05,90555900.9005182,92.5,1,0,0
C004167,저가치-Lost Causes,0.0,0.006417,-0.04693,11416348.247418843,57.7,0,0,0
C004168,신규고객,0.0,0.000587,-5.4e-05,15572295.788318235,69.4,0,0,0
C004169,신규고객,0.0,0.000527,-0.000312,7082222.266736283,35.8,0,0,0
C004170,신규고객,0.0,0.002895,-0.007224,2691350.4877731605,24.9,0,0,0
C004171,저가치-Lost Causes,0.0,0.000494,-0.007251,477.58155681902906,23.5,0,0,0
C004172,신규고객,0.0,0.998102,0.001351,0.0,11.7,0,1,1
C004173,저가치-Lost Causes,0.0,0.00058,-0.0036,15016883.546029784,68.1,0,1,0
C004174,저가치-Lost Causes,0.0,0.004754,-0.012567,335840.09117258346,23.8,0,1,0
C004175,저가치-Lost Causes,0.0,0.00062,-8.2e-05,6663369.022129508,33.6,0,0,0
C004176,저가치-Lost Causes,0.0,0.0069,-0.001347,7599990.178742012,38.6,0,1,0
C004177,신규고객,0.0,0.998078,0.004259,0.0,11.7,0,0,1
C004178,신규고객,0.0,0.001098,0.000403,7678047.863607404,39.0,0,0,0
C004179,신규고객,0.0,0.000863,0.000295,10593525.388689255,54.5,0,0,0
C004180,저가치-Lost Causes,0.0,0.99865,4.2e-05,0.0,11.7,0,1,1
C004181,신규고객,0.0,0.001724,-0.000716,24642394.81877751,84.9,1,0,0
C004182,신규고객,0.0,0.00041,-0.000208,9307164.443846174,47.7,0,0,0
C004183,저가치-Lost Causes,0.0,0.000724,-0.000339,8075527.8594688,41.1,0,0,0
C004184,저가치-Lost Causes,0.0,0.00127,-0.001884,5673228.176237112,30.0,0,0,0
C004185,저가치-Lost Causes,0.0,0.003949,-0.012174,0.0,11.7,0,1,0
C004186,신규고객,0.0,0.00081,0.000194,17150729.822578616,72.4,0,0,0
C004187,저가치-Lost Causes,0.0,0.000765,0.000143,15890245.35525174,69.9,0,0,0
C004188,고가치-Lost Causes,0.0,0.000618,-5e-06,104873578.75110544,95.3,1,0,0
C004189,신규고객,0.0,0.007446,-0.056557,8257493.387583504,42.2,0,0,0
C004190,고가치-Sure Things,0.27,0.002914,0.002249,87751150.49533623,92.0,1,0,0
C004191,저가치-Lost Causes,0.0,0.997765,-0.000269,0.0,11.7,0,1,1
C004192,저가치-Lost Causes,0.0,0.002806,0.000582,5024427.819144121,28.4,0,1,0
C004193,저가치-Lost Causes,0.0,0.998401,0.001242,0.0,11.7,0,1,1
C004194,고가치-Lost Causes,0.0,0.00066,-9.9e-05,24416708.923110187,84.5,1,0,0
C004195,신규고객,0.01,0.000831,0.000343,11328265.476763126,57.4,0,0,0
C004196,고가치-Sure Things,0.04,0.002312,0.001312,21412928.448255576,80.2,1,1,0
C004197,신규고객,0.0,0.998475,0.001099,0.0,11.7,0,0,1
C004198,신규고객,0.0,0.003132,0.001148,0.0,11.7,0,0,0
C004199,저가치-Lost Causes,0.36,0.013239,0.012595,20681660.367438518,78.8,0,1,0
C004200,저가치-Lost Causes,0.0,0.001278,1e-05,20290955.617434524,78.1,0,0,0
C004201,저가치-Lost Causes,0.0,0.004445,-0.42553,0.0,11.7,0,0,0
C004202,고가치-Sure Things,0.05,0.002233,0.001663,22284629.08481507,81.4,1,0,0
C004203,신규고객,0.0,0.998601,0.000536,0.0,11.7,0,0,1
C004204,저가치-Lost Causes,0.0,0.000551,-0.000348,0.0,11.7,0,0,0
C004205,저가치-Lost Causes,0.0,0.998401,0.00022,0.0,11.7,0,0,1
C004206,신규고객,0.0,0.000741,0.000104,25637469.639777005,85.9,1,1,0
C004207,신규고객,0.0,0.001682,-0.000232,81979494.15289599,91.2,1,1,0
C004208,저가치-Lost Causes,0.03,0.00317,0.002174,8366496.590924733,42.8,0,1,0
C004209,신규고객,0.0,0.001287,-9.2e-05,13059361.243938526,63.3,0,0,0
C004210,저가치-Lost Causes,0.0,0.000197,-0.002634,0.0,11.7,0,1,0
C004211,저가치-Lost Causes,0.0,0.998397,9.4e-05,0.0,11.7,0,0,1
C004212,신규고객,0.0,0.001723,-0.00532,5188547.744588394,28.7,0,1,0
C004213,저가치-Lost Causes,0.18,0.017891,0.006821,18612342.39870649,75.2,0,0,0
C004214,저가치-Lost Causes,0.0,0.000673,0.000127,18824505.46774778,75.6,0,0,0
C004215,저가치-Lost Causes,0.0,0.000652,-5e-06,14627902.442603856,67.4,0,1,0
C004216,저가치-Lost Causes,0.0,0.000545,-0.000669,13443510.564512895,64.6,0,1,0
C004217,고가치-Lost Causes,0.0,0.000614,-0.000122,108362620.10608964,96.0,1,1,0
C004218,신규고객,0.0,0.000406,-0.000197,10533085.43000107,54.1,0,0,0
C004219,저가치-Lost Causes,0.01,0.001247,0.000523,10642525.45820478,54.6,0,0,0
C004220,저가치-Lost Causes,0.0,0.998397,0.00081,0.0,11.7,0,0,1
C004221,고가치-Sure Things,0.01,0.000727,4.5e-05,108468916.29795644,96.0,1,0,0
C004222,신규고객,0.0,0.995732,-0.001438,0.0,11.7,0,0,1
C004223,고가치-Sure Things,0.01,0.000811,0.000175,31801757.356276397,89.9,1,1,0
C004224,신규고객,0.0,0.000426,-0.000717,19763468.325307447,77.2,0,1,0
C004225,신규고객,0.0,0.034361,-0.004019,7143796.089773837,36.2,0,0,0
C004226,저가치-Lost Causes,0.02,0.002233,0.00165,9658940.5954941,49.7,0,0,0
C004227,저가치-Lost Causes,0.0,0.000648,-0.00014,13477766.014639884,64.7,0,1,0
C004228,저가치-Lost Causes,0.01,0.000748,0.000219,20113177.07071419,77.8,0,0,0
C004229,고가치-Sure Things,0.01,0.002919,0.000164,22186740.356556244,81.3,1,1,0
C004230,저가치-Lost Causes,0.0,0.000919,0.000447,7286759.989175176,36.9,0,0,0
C004231,고가치-Lost Causes,0.0,0.001697,-0.000645,118788814.75081824,98.4,1,0,0
C004232,저가치-Lost Causes,0.0,0.005927,-0.012061,0.0,11.7,0,1,0
C004233,저가치-Lost Causes,0.0,0.004247,-0.001837,10135490.883835582,52.1,0,0,0
C004234,고가치-Lost Causes,0.0,0.002757,-0.000769,102169158.38013884,94.8,1,1,0
C004235,신규고객,0.0,0.00073,-0.000194,17909134.11524249,74.0,0,0,0
C004236,저가치-Lost Causes,0.0,0.000368,-0.001025,0.0,11.7,0,1,0
C004237,저가치-Lost Causes,0.51,0.032645,0.029715,12310485.913692843,60.8,0,1,0
C004238,저가치-Lost Causes,0.0,0.998343,0.000207,0.0,11.7,0,1,1
C004239,신규고객,0.0,0.000662,-3.6e-05,11068567.636218458,56.3,0,1,0
C004240,신규고객,0.0,0.99824,0.001081,0.0,11.7,0,0,1
C004241,저가치-Lost Causes,0.0,0.588488,-0.283247,0.0,11.7,0,1,1
C004242,저가치-Lost Causes,0.03,0.002814,0.001851,10637209.11363284,54.6,0,0,0
C004243,신규고객,0.0,0.000743,-6.7e-05,18130112.418529943,74.4,0,0,0
C004244,신규고객,0.0,0.000417,-0.000531,646.8940438293527,23.7,0,0,0
C004245,저가치-Lost Causes,0.0,0.000719,9.4e-05,18358560.422071323,74.8,0,0,0
C004246,신규고객,0.0,0.000587,-6.4e-05,11808125.575864052,59.0,0,0,0
C004247,신규고객,0.07,0.001337,0.000737,70242661.31917736,90.7,1,1,0
C004248,신규고객,0.03,0.001849,0.00113,20978949.852658704,79.5,0,0,0
C004249,신규고객,0.0,0.998397,0.000191,0.0,11.7,0,0,1
C004250,신규고객,0.0,0.00062,-0.000495,6486018.947967451,32.7,0,0,0
C004251,저가치-Lost Causes,0.0,0.001387,0.000111,21181860.48662695,79.8,0,0,0
C004252,신규고객,0.02,0.001227,0.000467,25753814.66755436,86.1,1,0,0
C004253,신규고객,0.0,0.000426,-0.000503,9243375.923095783,47.3,0,1,0
C004254,저가치-Lost Causes,0.0,0.000596,-0.000372,0.0,11.7,0,1,0
C004255,고가치-Lost Causes,0.0,0.000592,-7.3e-05,110028635.31529965,96.4,1,0,0
C004256,고가치-Lost Causes,0.0,0.997274,-0.00101,35147797.36565913,90.2,1,0,1
C004257,저가치-Lost Causes,0.0,0.304845,-0.682767,0.0,11.7,0,1,1
C004258,신규고객,0.01,0.008445,0.001165,6041437.966214746,30.8,0,0,0
C004259,고가치-Lost Causes,0.0,0.001932,-0.001001,25556224.96420227,85.8,1,1,0
C004260,신규고객,0.0,0.00047,-0.000111,9380238.49135902,48.0,0,1,0
C004261,신규고객,0.0,0.000986,0.000369,8908393.727931255,45.6,0,0,0
C004262,신규고객,0.0,0.000684,4.8e-05,19545440.90841105,76.9,0,1,0
C004263,신규고객,0.0,0.000523,-0.000481,863.5518465525772,23.7,0,0,0
C004264,신규고객,0.0,0.000739,8.7e-05,9799168.05297007,50.3,0,1,0
C004265,신규고객,0.0,0.000768,-5.3e-05,9656733.420303956,49.6,0,0,0
C004266,저가치-Lost Causes,0.01,0.002132,0.001054,7136897.311111619,36.1,0,0,0
C004267,신규고객,0.0,0.001753,-0.000619,0.0,11.7,0,0,0
C004268,저가치-Lost Causes,0.0,0.998,0.003691,0.0,11.7,0,1,1
C004269,저가치-Lost Causes,0.0,0.998527,-8.2e-05,0.0,11.7,0,1,1
C004270,저가치-Lost Causes,0.0,0.010825,-0.887508,0.0,11.7,0,1,1
C004271,저가치-Lost Causes,0.0,0.998473,0.000218,0.0,11.7,0,0,1
C004272,저가치-Lost Causes,0.0,0.009396,0.006577,0.0,11.7,0,1,0
C004273,신규고객,0.0,0.002393,-0.006165,15009316.05884602,68.1,0,1,0
C004274,고가치-Lost Causes,0.0,0.000557,-0.000106,27179932.782502744,87.4,1,0,0
C004275,신규고객,0.0,0.000727,-6.2e-05,102797935.11320208,95.0,1,0,0
C004276,신규고객,0.0,0.998343,0.000322,0.0,11.7,0,0,1
C004277,저가치-Lost Causes,0.0,0.000489,-0.000123,10478946.83104526,53.8,0,1,0
C004278,고가치-Sure Things,0.0,0.000728,9.1e-05,32095347.57742524,90.0,1,1,0
C004279,신규고객,0.0,0.001116,-0.000926,0.0,11.7,0,1,0
C004280,고가치-Lost Causes,0.0,0.000727,-0.000164,117157171.61357269,98.0,1,0,0
C004281,신규고객,0.0,0.057092,-0.850676,10156161.769242847,52.2,0,0,0
C004282,신규고객,0.26,0.991296,0.017022,11167907.603126423,56.7,0,1,1
C004283,저가치-Lost Causes,0.0,0.000509,9.5e-05,19505411.780015625,76.8,0,0,0
C004284,저가치-Lost Causes,0.0,0.000745,0.000207,9472641.700352166,48.5,0,1,0
C004285,신규고객,0.04,0.002139,0.001474,20516638.918498576,78.5,0,0,0
C004286,신규고객,0.0,0.000223,-0.000245,0.0,11.7,0,1,0
C004287,신규고객,0.0,0.000572,-4.4e-05,18515198.129345477,75.1,0,0,0
C004288,저가치-Lost Causes,0.0,0.000668,0.000109,9490474.308160916,48.6,0,1,0
C004289,신규고객,0.26,0.985217,0.01787,10508118.309555756,53.9,0,1,1
C004290,신규고객,0.01,0.000712,8.9e-05,85257374.4577087,91.6,1,0,0
C004291,신규고객,0.0,0.000527,-0.000916,91897094.42905572,92.7,1,1,0
C004292,고가치-Sure Things,0.0,0.000639,1.6e-05,98067553.62048917,93.7,1,0,0
C004293,저가치-Lost Causes,0.0,0.998601,0.000536,0.0,11.7,0,1,1
C004294,저가치-Lost Causes,0.0,0.958234,-0.002206,0.0,11.7,0,1,1
C004295,저가치-Lost Causes,0.0,0.008557,-0.006732,14216575.229881251,66.6,0,0,0
C004296,저가치-Lost Causes,0.0,0.000449,-0.000715,5202655.068021581,28.8,0,0,0
C004297,저가치-Lost Causes,0.0,0.000605,3.8e-05,14785485.194402536,67.8,0,1,0
C004298,저가치-Lost Causes,0.0,0.000259,-0.000378,0.0,11.7,0,1,0
C004299,저가치-Lost Causes,0.0,0.00077,-0.000132,15744253.140901543,69.6,0,0,0
C004300,저가치-Lost Causes,0.0,0.006174,-0.277546,7873052.3558309795,39.9,0,0,0
C004301,저가치-Lost Causes,0.0,0.99865,0.000213,0.0,11.7,0,0,1
C004302,신규고객,0.0,0.0829,-0.026283,0.0,11.7,0,1,0
C004303,신규고객,0.05,0.00573,0.00452,7319763.793315437,37.1,0,1,0
C004304,신규고객,0.0,0.000727,-0.000164,104933822.86423822,95.4,1,0,0
C004305,고가치-Sure Things,0.14,0.005682,0.003213,31341281.626318373,89.8,1,1,0
C004306,저가치-Lost Causes,0.0,0.000801,0.000217,7101242.889909394,35.9,0,1,0
C004307,저가치-Lost Causes,0.0,0.000899,-0.000337,6808189.559911569,34.4,0,1,0
C004308,신규고객,0.08,0.010723,0.009398,6220657.971488267,31.7,0,1,0
C004309,저가치-Lost Causes,0.0,0.000303,-0.000272,5514292.817722202,29.5,0,0,0
C004310,신규고객,0.03,0.003313,0.002738,7684322.305391437,39.1,0,1,0
C004311,저가치-Lost Causes,0.0,0.001028,0.000312,6339627.24230351,32.2,0,0,0
C004312,신규고객,0.01,0.000927,0.000244,24800325.51717009,85.1,1,1,0
C004313,저가치-Lost Causes,0.0,0.043522,-0.600055,487.3943575901917,23.5,0,0,0
C004314,고가치-Sure Things,0.0,0.000688,2.7e-05,92190415.72169264,92.8,1,1,0
C004315,저가치-Lost Causes,0.0,0.000733,-4.8e-05,15570051.225979976,69.4,0,0,0
C004316,저가치-Lost Causes,0.0,0.000558,-1e-05,12651806.662375877,62.0,0,0,0
C004317,신규고객,0.0,0.998184,-0.000585,0.0,11.7,0,0,1
C004318,신규고객,0.0,0.998228,9e-06,9525859.697194152,48.9,0,0,1
C004319,저가치-Lost Causes,0.0,0.000643,-0.000213,6219491.510876739,31.7,0,1,0
C004320,저가치-Lost Causes,0.0,0.002935,5.9e-05,0.0,11.7,0,1,0
C004321,저가치-Lost Causes,0.03,0.002258,0.00175,12947191.08027764,62.9,0,1,0
C004322,저가치-Lost Causes,0.0,0.000855,-5.5e-05,9422415.514130866,48.3,0,1,0
C004323,고가치-Lost Causes,1.5,0.995952,0.012636,85847285.95046975,91.8,1,1,1
C004324,신규고객,0.0,0.040987,-0.04788,11989286.583572436,59.7,0,0,0
C004325,저가치-Lost Causes,0.0,0.000611,-0.000308,485.3996699028835,23.5,0,0,0
C004326,고가치-Lost Causes,0.0,0.000727,-6.2e-05,118624667.66106308,98.3,1,1,0
C004327,저가치-Lost Causes,0.0,0.004226,-0.013083,0.0,11.7,0,0,0
C004328,신규고객,0.0,0.004863,-0.016379,0.0,11.7,0,1,0
C004329,저가치-Lost Causes,0.13,0.020405,0.019457,4816472.593374768,28.0,0,1,0
C004330,고가치-Lost Causes,0.0,0.001317,-5.1e-05,21393554.77260065,80.2,1,0,0
C004331,신규고객,0.0,0.000628,-0.000115,11322154.023134356,57.4,0,1,0
C004332,신규고객,0.0,0.000581,-0.000884,89893745.50509644,92.3,1,0,0
C004333,저가치-Lost Causes,0.01,0.001589,0.00051,8950271.991403785,45.8,0,1,0
C004334,신규고객,0.0,0.000859,0.000305,7307308.718650956,37.0,0,0,0
C004335,신규고객,0.0,0.000727,-0.000164,126758907.44611342,99.4,1,1,0
C004336,신규고객,0.0,0.000594,-6.7e-05,82807532.67851895,91.3,1,1,0
C004337,고가치-Lost Causes,0.0,0.000727,-0.000164,114156985.61356726,97.3,1,0,0
C004338,신규고객,0.0,0.998568,0.001389,0.0,11.7,0,1,1
C004339,신규고객,0.0,0.00058,-0.001373,0.0,11.7,0,0,0
C004340,신규고객,0.01,0.003022,0.00021,20518710.584096324,78.5,0,0,0
C004341,저가치-Lost Causes,0.14,0.0058,0.005191,20026843.663224954,77.6,0,1,0
C004342,저가치-Lost Causes,0.05,0.003719,0.00309,12279246.747605575,60.7,0,0,0
C004343,고가치-Sure Things,0.0,0.000758,0.000122,28848322.18437382,88.5,1,1,0
C004344,신규고객,0.0,0.000296,-0.000945,0.0,11.7,0,1,0
C004345,저가치-Lost Causes,0.0,0.0018,-0.001779,0.0,11.7,0,0,0
C004346,신규고객,0.0,0.000662,-0.019008,8552653.506048953,43.7,0,0,0
C004347,저가치-Lost Causes,0.0,0.998343,6.3e-05,0.0,11.7,0,0,1
C004348,저가치-Lost Causes,0.0,0.000669,-0.000764,17186568.287769325,72.5,0,0,0
C004349,저가치-Lost Causes,0.0,0.002103,-0.004633,0.0,11.7,0,0,0
C004350,저가치-Lost Causes,0.0,0.00058,-9.4e-05,17752516.246928405,73.8,0,1,0
C004351,고가치-Lost Causes,0.0,0.000727,-0.000164,101954365.21357451,94.7,1,0,0
C004352,저가치-Lost Causes,0.0,0.000618,9.9e-05,16588262.866245672,71.1,0,1,0
C004353,고가치-Lost Causes,0.0,0.914534,-0.080627,100508451.8183184,94.2,1,1,1
C004354,저가치-Lost Causes,0.0,0.001949,-0.00867,6054486.031493266,30.9,0,1,0
C004355,저가치-Lost Causes,0.0,0.000542,-0.000455,17121621.184370693,72.4,0,0,0
C004356,신규고객,0.0,0.000253,-0.00028,5208960.327682352,28.8,0,1,0
C004357,저가치-Lost Causes,0.0,0.008793,-0.003832,7611251.995032669,38.7,0,0,0
C004358,저가치-Lost Causes,0.0,0.000563,-0.000282,7867083.369980581,39.9,0,1,0
C004359,저가치-Lost Causes,0.0,0.004214,-0.135936,6687351.041846772,33.7,0,0,0
C004360,저가치-Lost Causes,0.0,0.000575,-4e-06,18698056.092178337,75.4,0,1,0
C004361,저가치-Lost Causes,0.0,0.000675,-0.000232,13573072.735904245,65.0,0,0,0
C004362,저가치-Lost Causes,0.0,0.000836,-7e-05,6621885.774006141,33.3,0,0,0
C004363,저가치-Lost Causes,0.01,0.002279,0.000906,10367226.027875258,53.3,0,0,0
