customer_id,uplift_score,uplift_t_learner,uplift_x_learner,churn_prob_control,segment,is_treatment,churned
C003992,-9e-06,-9e-06,-0.240058,0.000727,Sleeping Dogs,0,0
C003993,-2.9e-05,-2.9e-05,0.227559,0.000787,Sleeping Dogs,0,0
C003994,-0.005816,-0.005816,0.219771,0.001137,Sleeping Dogs,1,0
C003995,-0.000129,-0.000129,0.09696,0.000615,Sleeping Dogs,0,0
C003996,-0.000164,-0.000164,0.095286,0.000727,Sleeping Dogs,1,0
C003997,-0.002424,-0.002424,0.075756,0.000703,Sleeping Dogs,1,0
C003998,-0.000603,-0.000603,-0.267171,0.00028,Sleeping Dogs,0,0
C003999,0.000961,0.000961,-0.063422,0.001558,Sure Things,0,0
C004000,-0.000455,-0.000455,0.04661,0.001057,Sleeping Dogs,1,0
C004001,0.001334,0.001334,0.35712,0.003544,Sure Things,1,0
C004002,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,0,1
C004003,0.00149,0.00149,-0.253425,0.002127,Sure Things,0,0
C004004,-0.000516,-0.000516,0.251456,0.004544,Sleeping Dogs,1,0
C004005,0.000239,0.000239,0.18179,0.000853,Sure Things,1,0
C004006,-0.001019,-0.001019,0.084335,0.000889,Sleeping Dogs,0,0
C004007,0.000464,0.000464,-0.305618,0.001016,Sure Things,0,0
C004008,2.9e-05,2.9e-05,-0.312294,0.000665,Sure Things,1,0
C004009,0.00024,0.00024,-0.030876,0.997956,Lost Causes,1,1
C004010,0.000232,0.000232,-0.143408,0.000793,Sure Things,1,0
C004011,0.001054,0.001054,-0.098013,0.00438,Sure Things,1,0
C004012,-0.000986,-0.000986,0.042819,0.000429,Sleeping Dogs,0,0
C004013,-0.0001,-0.0001,0.216854,0.000791,Sleeping Dogs,1,0
C004014,-1.4e-05,-1.4e-05,-0.173312,0.000524,Sleeping Dogs,0,0
C004015,0.002852,0.002852,0.04251,0.993203,Lost Causes,0,1
C004016,0.000286,0.000286,0.271443,0.001031,Sure Things,0,0
C004017,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C004018,0.002138,0.002138,0.350503,0.002803,Sure Things,0,0
C004019,-0.000264,-0.000264,0.21414,0.000285,Sleeping Dogs,1,0
C004020,0.003284,0.003284,0.07211,0.006052,Sure Things,1,0
C004021,9.2e-05,9.2e-05,-0.163912,0.000729,Sure Things,0,0
C004022,-0.000518,-0.000518,-0.027173,0.000658,Sleeping Dogs,0,0
C004023,-0.000439,-0.000439,0.011696,0.000526,Sleeping Dogs,1,0
C004024,3.5e-05,3.5e-05,-0.087491,0.001056,Sure Things,1,0
C004025,-0.00069,-0.00069,0.294994,0.000382,Sleeping Dogs,1,0
C004026,-0.000122,-0.000122,-0.017194,0.000643,Sleeping Dogs,1,0
C004027,-0.052572,-0.052572,0.107445,0.075596,Sleeping Dogs,0,0
C004028,-0.001033,-0.001033,-0.202311,0.000231,Sleeping Dogs,0,0
C004029,-5e-05,-5e-05,0.093878,0.000925,Sleeping Dogs,1,0
C004030,2.8e-05,2.8e-05,-0.094724,0.997062,Lost Causes,1,1
C004031,0.015757,0.015757,-0.238635,0.018782,Sure Things,0,0
C004032,-0.000139,-0.000139,-0.16441,0.000509,Sleeping Dogs,0,0
C004033,0.000279,0.000279,-0.373882,0.001194,Sure Things,1,0
C004034,0.000279,0.000279,0.122844,0.000916,Sure Things,1,0
C004035,-0.000564,-0.000564,0.415033,0.000633,Sleeping Dogs,1,0
C004036,0.000638,0.000638,-0.239645,0.002267,Sure Things,1,0
C004037,-0.157289,-0.157289,0.06117,0.003875,Sleeping Dogs,0,0
C004038,0.000131,0.000131,-0.123331,0.001198,Sure Things,0,0
C004039,-0.011993,-0.011993,-0.113276,0.00719,Sleeping Dogs,0,0
C004040,0.029435,0.029435,0.278325,0.049229,Sure Things,1,0
C004041,-0.000176,-0.000176,0.133552,0.002654,Sleeping Dogs,1,0
C004042,-0.000381,-0.000381,0.109641,0.997151,Sleeping Dogs,0,1
C004043,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,1,1
C004044,0.006385,0.006385,0.172565,0.007228,Sure Things,1,0
C004045,0.00011,0.00011,0.149212,0.000747,Sure Things,1,0
C004046,-0.000139,-0.000139,0.02847,0.000439,Sleeping Dogs,0,0
C004047,0.000242,0.000242,0.28923,0.000926,Sure Things,0,0
C004048,0.000202,0.000202,0.265343,0.001743,Sure Things,1,0
C004049,-0.001531,-0.001531,0.216239,0.000807,Sleeping Dogs,0,0
C004050,-0.012634,-0.012634,-0.009606,0.001512,Sleeping Dogs,0,0
C004051,0.000207,0.000207,0.104683,0.998343,Lost Causes,0,1
C004052,-0.000262,-0.000262,0.035519,0.000712,Sleeping Dogs,0,0
C004053,-0.000277,-0.000277,-0.238086,0.000531,Sleeping Dogs,0,0
C004054,-0.304522,-0.304522,-0.038629,0.6928,Sleeping Dogs,1,1
C004055,-0.000175,-0.000175,-0.141257,0.000489,Sleeping Dogs,0,0
C004056,0.009672,0.009672,-0.220894,0.04779,Sure Things,1,0
C004057,-0.038501,-0.038501,0.069179,0.006482,Sleeping Dogs,0,0
C004058,-0.000728,-0.000728,0.053529,0.000604,Sleeping Dogs,0,0
C004059,-0.017927,-0.017927,-0.061248,0.010001,Sleeping Dogs,1,0
C004060,-0.00142,-0.00142,0.163606,0.001806,Sleeping Dogs,1,0
C004061,0.00022,0.00022,0.275106,0.998401,Lost Causes,0,1
C004062,0.000762,0.000762,0.05388,0.998041,Lost Causes,1,1
C004063,0.001693,0.001693,-0.101383,0.002274,Sure Things,0,0
C004064,8e-06,8e-06,-0.066533,0.000607,Sure Things,1,0
C004065,-0.001075,-0.001075,-0.030803,0.000664,Sleeping Dogs,0,0
C004066,0.815678,0.815678,0.022927,0.961439,Persuadables,1,0
C004067,-3.5e-05,-3.5e-05,-0.236114,0.000583,Sleeping Dogs,0,0
C004068,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,0,1
C004069,0.000166,0.000166,-0.079569,0.001395,Sure Things,0,0
C004070,-0.003029,-0.003029,-0.257935,0.000907,Sleeping Dogs,0,0
C004071,-3.6e-05,-3.6e-05,-0.025291,0.000536,Sleeping Dogs,1,0
C004072,0.001674,0.001674,0.253109,0.003125,Sure Things,1,0
C004073,-8.1e-05,-8.1e-05,-0.118718,0.000516,Sleeping Dogs,1,0
C004074,-5.4e-05,-5.4e-05,-0.073117,0.000614,Sleeping Dogs,1,0
C004075,-0.00063,-0.00063,0.307357,0.000592,Sleeping Dogs,1,0
C004076,0.000178,0.000178,0.116563,0.000725,Sure Things,0,0
C004077,-6.3e-05,-6.3e-05,-0.018614,0.000587,Sleeping Dogs,0,0
C004078,0.001062,0.001062,-0.064917,0.001699,Sure Things,0,0
C004079,-0.000568,-0.000568,-0.305548,0.001933,Sleeping Dogs,0,0
C004080,-0.000268,-0.000268,-0.007924,0.000574,Sleeping Dogs,0,0
C004081,-0.000626,-0.000626,0.148508,0.000778,Sleeping Dogs,0,0
C004082,-0.000342,-0.000342,-0.234943,0.000396,Sleeping Dogs,0,0
C004083,-8.8e-05,-8.8e-05,0.111566,0.000729,Sleeping Dogs,0,0
C004084,0.000302,0.000302,-0.020518,0.000957,Sure Things,1,0
C004085,-2e-06,-2e-06,-0.130821,0.998473,Sleeping Dogs,1,1
C004086,-0.000177,-0.000177,-0.025331,0.000751,Sleeping Dogs,0,0
C004087,-6.6e-05,-6.6e-05,0.020087,0.997996,Sleeping Dogs,0,1
C004088,-0.000145,-0.000145,-0.059328,0.002504,Sleeping Dogs,0,0
C004089,0.000303,0.000303,0.084476,0.001047,Sure Things,1,0
C004090,0.008703,0.008703,-0.103257,0.014536,Sure Things,1,0
C004091,0.000642,0.000642,0.118914,0.99829,Lost Causes,0,1
C004092,-0.000618,-0.000618,-0.272052,0.000392,Sleeping Dogs,0,0
C004093,0.002412,0.002412,-0.013369,0.00957,Sure Things,0,0
C004094,0.000387,0.000387,0.221372,0.000986,Sure Things,0,0
C004095,-0.000724,-0.000724,-0.171197,0.000275,Sleeping Dogs,0,0
C004096,-9.5e-05,-9.5e-05,-0.020678,0.000555,Sleeping Dogs,1,0
C004097,2e-05,2e-05,0.023099,0.000587,Sure Things,1,0
C004098,-3.3e-05,-3.3e-05,0.086565,0.000617,Sleeping Dogs,0,0
C004099,-7e-05,-7e-05,0.184331,0.00058,Sleeping Dogs,1,0
C004100,-0.296179,-0.296179,0.211065,0.049448,Sleeping Dogs,0,0
C004101,-8.2e-05,-8.2e-05,-0.129832,0.000587,Sleeping Dogs,1,0
C004102,3.8e-05,3.8e-05,-0.182336,0.000605,Sure Things,1,0
C004103,-0.000822,-0.000822,-0.350895,0.000605,Sleeping Dogs,0,0
C004104,-0.000191,-0.000191,-0.167652,0.000491,Sleeping Dogs,0,0
C004105,0.000252,0.000252,-0.018774,0.000854,Sure Things,1,0
C004106,0.00022,0.00022,0.275106,0.998401,Lost Causes,0,1
C004107,-0.000101,-0.000101,-0.249536,0.997802,Sleeping Dogs,1,1
C004108,-0.21466,-0.21466,0.159806,0.013641,Sleeping Dogs,0,0
C004109,-0.000172,-0.000172,0.034114,0.000402,Sleeping Dogs,0,0
C004110,-0.001293,-0.001293,-0.183282,0.000772,Sleeping Dogs,0,0
C004111,0.007086,0.007086,0.212978,0.008793,Sure Things,1,0
C004112,-0.038692,-0.038692,-0.036525,0.021286,Sleeping Dogs,0,0
C004113,-0.000374,-0.000374,0.130958,0.000492,Sleeping Dogs,1,0
C004114,-0.012327,-0.012327,0.031618,0.000469,Sleeping Dogs,1,0
C004115,0.001753,0.001753,-0.225288,0.003105,Sure Things,0,0
C004116,0.008034,0.008034,0.047238,0.994581,Lost Causes,0,1
C004117,1.4e-05,1.4e-05,0.109829,0.000787,Sure Things,1,0
C004118,0.000829,0.000829,-0.320651,0.002224,Sure Things,0,0
C004119,-0.001331,-0.001331,-0.210756,0.002965,Sleeping Dogs,0,0
C004120,-3e-06,-3e-06,-0.207839,0.000495,Sleeping Dogs,0,0
C004121,-0.000423,-0.000423,-0.069576,0.000687,Sleeping Dogs,1,0
C004122,-0.128219,-0.128219,0.063746,0.07007,Sleeping Dogs,1,0
C004123,-0.001457,-0.001457,0.436535,0.005121,Sleeping Dogs,1,0
C004124,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,0,1
C004125,8.2e-05,8.2e-05,-0.209433,0.000662,Sure Things,0,0
C004126,0.000555,0.000555,0.267536,0.001368,Sure Things,1,0
C004127,-0.007813,-0.007813,0.110728,0.003273,Sleeping Dogs,0,0
C004128,-0.020839,-0.020839,0.016084,0.023383,Sleeping Dogs,0,0
C004129,-0.000895,-0.000895,-0.215435,0.997391,Sleeping Dogs,1,1
C004130,-0.000429,-0.000429,0.246797,0.000558,Sleeping Dogs,1,0
C004131,-0.080372,-0.080372,-0.266789,0.003577,Sleeping Dogs,0,0
C004132,0.085265,0.085265,0.148654,0.090038,Sure Things,1,0
C004133,0.000207,0.000207,0.104683,0.998343,Lost Causes,0,1
C004134,-0.000103,-0.000103,-0.004097,0.000705,Sleeping Dogs,0,0
C004135,-0.000152,-0.000152,-0.275411,0.002852,Sleeping Dogs,0,0
C004136,-2e-06,-2e-06,0.083007,0.000718,Sleeping Dogs,1,0
C004137,-0.000143,-0.000143,-0.199683,0.000623,Sleeping Dogs,0,0
C004138,0.538481,0.538481,0.01053,0.923853,Persuadables,1,0
C004139,-0.000179,-0.000179,-0.176922,0.997891,Sleeping Dogs,1,1
C004140,-0.002834,-0.002834,-0.090076,0.000504,Sleeping Dogs,0,0
C004141,-0.00054,-0.00054,0.07642,0.000279,Sleeping Dogs,0,0
C004142,-0.000164,-0.000164,0.377462,0.000727,Sleeping Dogs,1,0
C004143,0.31829,0.31829,0.193415,0.986445,Persuadables,0,1
C004144,-0.003154,-0.003154,-0.318575,0.003,Sleeping Dogs,0,0
C004145,-0.015507,-0.015507,0.136461,0.010849,Sleeping Dogs,0,0
C004146,-0.000723,-0.000723,-0.308514,0.00065,Sleeping Dogs,0,0
C004147,0.000212,0.000212,0.18361,0.000758,Sure Things,1,0
C004148,0.001524,0.001524,-0.394774,0.002861,Sure Things,0,0
C004149,0.000903,0.000903,0.319115,0.002008,Sure Things,1,0
C004150,0.000129,0.000129,-0.194289,0.000732,Sure Things,0,0
C004151,0.000116,0.000116,-0.230132,0.000678,Sure Things,0,0
C004152,-0.000949,-0.000949,0.256382,0.00078,Sleeping Dogs,1,0
C004153,-0.000513,-0.000513,-0.044218,0.000216,Sleeping Dogs,1,0
C004154,-0.000998,-0.000998,-0.08877,0.000611,Sleeping Dogs,1,0
C004155,-0.000176,-0.000176,-0.073389,0.000614,Sleeping Dogs,0,0
C004156,-0.002454,-0.002454,-0.128275,0.004191,Sleeping Dogs,0,0
C004157,-7.4e-05,-7.4e-05,-0.177351,0.000549,Sleeping Dogs,0,0
C004158,-0.087378,-0.087378,0.205305,0.013213,Sleeping Dogs,1,0
C004159,0.000461,0.000461,0.063134,0.001929,Sure Things,1,0
C004160,0.001628,0.001628,0.240468,0.002136,Sure Things,1,0
C004161,-0.002425,-0.002425,-0.028252,0.003203,Sleeping Dogs,0,0
C004162,0.00295,0.00295,-0.095009,0.997823,Lost Causes,1,1
C004163,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C004164,-0.055917,-0.055917,0.11053,0.063681,Sleeping Dogs,1,0
C004165,-7e-05,-7e-05,-0.328967,0.000663,Sleeping Dogs,1,0
C004166,-2.6e-05,-2.6e-05,0.400085,0.000639,Sleeping Dogs,0,0
C004167,-0.04693,-0.04693,-0.159557,0.006417,Sleeping Dogs,0,0
C004168,-5.4e-05,-5.4e-05,-0.147085,0.000587,Sleeping Dogs,0,0
C004169,-0.000312,-0.000312,-0.111497,0.000527,Sleeping Dogs,0,0
C004170,-0.007224,-0.007224,-0.147946,0.002895,Sleeping Dogs,0,0
C004171,-0.007251,-0.007251,-0.167573,0.000494,Sleeping Dogs,0,0
C004172,0.001351,0.001351,-0.012323,0.998102,Lost Causes,1,1
C004173,-0.0036,-0.0036,0.049808,0.00058,Sleeping Dogs,1,0
C004174,-0.012567,-0.012567,0.050212,0.004754,Sleeping Dogs,1,0
C004175,-8.2e-05,-8.2e-05,-0.22157,0.00062,Sleeping Dogs,0,0
C004176,-0.001347,-0.001347,-0.012291,0.0069,Sleeping Dogs,1,0
C004177,0.004259,0.004259,-0.044374,0.998078,Lost Causes,0,1
C004178,0.000403,0.000403,-0.215044,0.001098,Sure Things,0,0
C004179,0.000295,0.000295,0.047145,0.000863,Sure Things,0,0
C004180,4.2e-05,4.2e-05,0.266732,0.99865,Lost Causes,1,1
C004181,-0.000716,-0.000716,-0.04737,0.001724,Sleeping Dogs,0,0
C004182,-0.000208,-0.000208,-0.054432,0.00041,Sleeping Dogs,0,0
C004183,-0.000339,-0.000339,-0.297986,0.000724,Sleeping Dogs,0,0
C004184,-0.001884,-0.001884,-0.142747,0.00127,Sleeping Dogs,0,0
C004185,-0.012174,-0.012174,0.214891,0.003949,Sleeping Dogs,1,0
C004186,0.000194,0.000194,-0.013441,0.00081,Sure Things,0,0
C004187,0.000143,0.000143,0.354628,0.000765,Sure Things,0,0
C004188,-5e-06,-5e-06,-0.204132,0.000618,Sleeping Dogs,0,0
C004189,-0.056557,-0.056557,0.024432,0.007446,Sleeping Dogs,0,0
C004190,0.002249,0.002249,0.282085,0.002914,Sure Things,0,0
C004191,-0.000269,-0.000269,-0.203427,0.997765,Sleeping Dogs,1,1
C004192,0.000582,0.000582,-0.030975,0.002806,Sure Things,1,0
C004193,0.001242,0.001242,0.012675,0.998401,Lost Causes,1,1
C004194,-9.9e-05,-9.9e-05,0.25942,0.00066,Sleeping Dogs,0,0
C004195,0.000343,0.000343,-0.287652,0.000831,Sure Things,0,0
C004196,0.001312,0.001312,0.298402,0.002312,Sure Things,1,0
C004197,0.001099,0.001099,0.026152,0.998475,Lost Causes,0,1
C004198,0.001148,0.001148,0.113501,0.003132,Sure Things,0,0
C004199,0.012595,0.012595,0.340636,0.013239,Sure Things,1,0
C004200,1e-05,1e-05,-0.245294,0.001278,Sure Things,0,0
C004201,-0.42553,-0.42553,-0.033734,0.004445,Sleeping Dogs,0,0
C004202,0.001663,0.001663,0.146685,0.002233,Sure Things,0,0
C004203,0.000536,0.000536,-0.190108,0.998601,Lost Causes,0,1
C004204,-0.000348,-0.000348,-0.132768,0.000551,Sleeping Dogs,0,0
C004205,0.00022,0.00022,0.275106,0.998401,Lost Causes,0,1
C004206,0.000104,0.000104,-0.316347,0.000741,Sure Things,1,0
C004207,-0.000232,-0.000232,-0.248689,0.001682,Sleeping Dogs,1,0
C004208,0.002174,0.002174,0.389679,0.00317,Sure Things,1,0
C004209,-9.2e-05,-9.2e-05,-0.239436,0.001287,Sleeping Dogs,0,0
C004210,-0.002634,-0.002634,0.276364,0.000197,Sleeping Dogs,1,0
C004211,9.4e-05,9.4e-05,0.433352,0.998397,Lost Causes,0,1
C004212,-0.00532,-0.00532,-0.003678,0.001723,Sleeping Dogs,1,0
C004213,0.006821,0.006821,0.072072,0.017891,Sure Things,0,0
C004214,0.000127,0.000127,-0.335431,0.000673,Sure Things,0,0
C004215,-5e-06,-5e-06,0.169332,0.000652,Sleeping Dogs,1,0
C004216,-0.000669,-0.000669,0.152096,0.000545,Sleeping Dogs,1,0
C004217,-0.000122,-0.000122,-0.256623,0.000614,Sleeping Dogs,1,0
C004218,-0.000197,-0.000197,-0.2527,0.000406,Sleeping Dogs,0,0
C004219,0.000523,0.000523,-0.046517,0.001247,Sure Things,0,0
C004220,0.00081,0.00081,0.038392,0.998397,Lost Causes,0,1
C004221,4.5e-05,4.5e-05,0.175339,0.000727,Sure Things,0,0
C004222,-0.001438,-0.001438,0.208657,0.995732,Sleeping Dogs,0,1
C004223,0.000175,0.000175,-0.063157,0.000811,Sure Things,1,0
C004224,-0.000717,-0.000717,0.06734,0.000426,Sleeping Dogs,1,0
C004225,-0.004019,-0.004019,-0.217622,0.034361,Sleeping Dogs,0,0
C004226,0.00165,0.00165,-0.036185,0.002233,Sure Things,0,0
C004227,-0.00014,-0.00014,0.242134,0.000648,Sleeping Dogs,1,0
C004228,0.000219,0.000219,-0.122964,0.000748,Sure Things,0,0
C004229,0.000164,0.000164,-0.12443,0.002919,Sure Things,1,0
C004230,0.000447,0.000447,-0.16965,0.000919,Sure Things,0,0
C004231,-0.000645,-0.000645,-0.284709,0.001697,Sleeping Dogs,0,0
C004232,-0.012061,-0.012061,0.258816,0.005927,Sleeping Dogs,1,0
C004233,-0.001837,-0.001837,-0.127586,0.004247,Sleeping Dogs,0,0
C004234,-0.000769,-0.000769,0.091343,0.002757,Sleeping Dogs,1,0
C004235,-0.000194,-0.000194,0.162894,0.00073,Sleeping Dogs,0,0
C004236,-0.001025,-0.001025,0.273728,0.000368,Sleeping Dogs,1,0
C004237,0.029715,0.029715,0.291768,0.032645,Sure Things,1,0
C004238,0.000207,0.000207,0.104683,0.998343,Lost Causes,1,1
C004239,-3.6e-05,-3.6e-05,0.028128,0.000662,Sleeping Dogs,1,0
C004240,0.001081,0.001081,0.037284,0.99824,Lost Causes,0,1
C004241,-0.283247,-0.283247,0.08305,0.588488,Sleeping Dogs,1,1
C004242,0.001851,0.001851,0.300329,0.002814,Sure Things,0,0
C004243,-6.7e-05,-6.7e-05,-0.280716,0.000743,Sleeping Dogs,0,0
C004244,-0.000531,-0.000531,-0.225737,0.000417,Sleeping Dogs,0,0
C004245,9.4e-05,9.4e-05,-0.122594,0.000719,Sure Things,0,0
C004246,-6.4e-05,-6.4e-05,0.015965,0.000587,Sleeping Dogs,0,0
C004247,0.000737,0.000737,-0.294334,0.001337,Sure Things,1,0
C004248,0.00113,0.00113,-0.139405,0.001849,Sure Things,0,0
C004249,0.000191,0.000191,-0.079419,0.998397,Lost Causes,0,1
C004250,-0.000495,-0.000495,-0.109601,0.00062,Sleeping Dogs,0,0
C004251,0.000111,0.000111,-0.117546,0.001387,Sure Things,0,0
C004252,0.000467,0.000467,-0.167349,0.001227,Sure Things,0,0
C004253,-0.000503,-0.000503,0.244309,0.000426,Sleeping Dogs,1,0
C004254,-0.000372,-0.000372,0.111575,0.000596,Sleeping Dogs,1,0
C004255,-7.3e-05,-7.3e-05,0.26106,0.000592,Sleeping Dogs,0,0
C004256,-0.00101,-0.00101,0.045038,0.997274,Sleeping Dogs,0,1
C004257,-0.682767,-0.682767,0.21906,0.304845,Sleeping Dogs,1,1
C004258,0.001165,0.001165,-0.140985,0.008445,Sure Things,0,0
C004259,-0.001001,-0.001001,0.224688,0.001932,Sleeping Dogs,1,0
C004260,-0.000111,-0.000111,-0.180122,0.00047,Sleeping Dogs,1,0
C004261,0.000369,0.000369,-0.089836,0.000986,Sure Things,0,0
C004262,4.8e-05,4.8e-05,-0.182012,0.000684,Sure Things,1,0
C004263,-0.000481,-0.000481,0.317629,0.000523,Sleeping Dogs,0,0
C004264,8.7e-05,8.7e-05,-0.220811,0.000739,Sure Things,1,0
C004265,-5.3e-05,-5.3e-05,-0.286472,0.000768,Sleeping Dogs,0,0
C004266,0.001054,0.001054,0.148399,0.002132,Sure Things,0,0
C004267,-0.000619,-0.000619,0.056681,0.001753,Sleeping Dogs,0,0
C004268,0.003691,0.003691,-0.14639,0.998,Lost Causes,1,1
C004269,-8.2e-05,-8.2e-05,-0.061784,0.998527,Sleeping Dogs,1,1
C004270,-0.887508,-0.887508,0.255147,0.010825,Sleeping Dogs,1,1
C004271,0.000218,0.000218,0.133025,0.998473,Lost Causes,0,1
C004272,0.006577,0.006577,-0.00067,0.009396,Sure Things,1,0
C004273,-0.006165,-0.006165,0.224709,0.002393,Sleeping Dogs,1,0
C004274,-0.000106,-0.000106,-0.184518,0.000557,Sleeping Dogs,0,0
C004275,-6.2e-05,-6.2e-05,0.02463,0.000727,Sleeping Dogs,0,0
C004276,0.000322,0.000322,0.389689,0.998343,Lost Causes,0,1
C004277,-0.000123,-0.000123,0.008954,0.000489,Sleeping Dogs,1,0
C004278,9.1e-05,9.1e-05,-0.295499,0.000728,Sure Things,1,0
C004279,-0.000926,-0.000926,0.18173,0.001116,Sleeping Dogs,1,0
C004280,-0.000164,-0.000164,0.26343,0.000727,Sleeping Dogs,0,0
C004281,-0.850676,-0.850676,0.201104,0.057092,Sleeping Dogs,0,0
C004282,0.017022,0.017022,0.067515,0.991296,Lost Causes,1,1
C004283,9.5e-05,9.5e-05,-0.27231,0.000509,Sure Things,0,0
C004284,0.000207,0.000207,-0.210019,0.000745,Sure Things,1,0
C004285,0.001474,0.001474,0.317355,0.002139,Sure Things,0,0
C004286,-0.000245,-0.000245,0.240414,0.000223,Sleeping Dogs,1,0
C004287,-4.4e-05,-4.4e-05,-0.371121,0.000572,Sleeping Dogs,0,0
C004288,0.000109,0.000109,0.150838,0.000668,Sure Things,1,0
C004289,0.01787,0.01787,0.118943,0.985217,Lost Causes,1,1
C004290,8.9e-05,8.9e-05,-0.080645,0.000712,Sure Things,0,0
C004291,-0.000916,-0.000916,0.336263,0.000527,Sleeping Dogs,1,0
C004292,1.6e-05,1.6e-05,-0.115497,0.000639,Sure Things,0,0
C004293,0.000536,0.000536,0.083813,0.998601,Lost Causes,1,1
C004294,-0.002206,-0.002206,0.014524,0.958234,Sleeping Dogs,1,1
C004295,-0.006732,-0.006732,-0.180795,0.008557,Sleeping Dogs,0,0
C004296,-0.000715,-0.000715,-0.247821,0.000449,Sleeping Dogs,0,0
C004297,3.8e-05,3.8e-05,-0.078716,0.000605,Sure Things,1,0
C004298,-0.000378,-0.000378,0.186653,0.000259,Sleeping Dogs,1,0
C004299,-0.000132,-0.000132,-0.174229,0.00077,Sleeping Dogs,0,0
C004300,-0.277546,-0.277546,0.072531,0.006174,Sleeping Dogs,0,0
C004301,0.000213,0.000213,0.331097,0.99865,Lost Causes,0,1
C004302,-0.026283,-0.026283,0.17785,0.0829,Sleeping Dogs,1,0
C004303,0.00452,0.00452,0.404182,0.00573,Sure Things,1,0
C004304,-0.000164,-0.000164,0.333059,0.000727,Sleeping Dogs,0,0
C004305,0.003213,0.003213,0.101694,0.005682,Sure Things,1,0
C004306,0.000217,0.000217,0.087215,0.000801,Sure Things,1,0
C004307,-0.000337,-0.000337,0.268758,0.000899,Sleeping Dogs,1,0
C004308,0.009398,0.009398,0.307796,0.010723,Sure Things,1,0
C004309,-0.000272,-0.000272,0.124632,0.000303,Sleeping Dogs,0,0
C004310,0.002738,0.002738,-0.248357,0.003313,Sure Things,1,0
C004311,0.000312,0.000312,-0.17986,0.001028,Sure Things,0,0
C004312,0.000244,0.000244,0.302649,0.000927,Sure Things,1,0
C004313,-0.600055,-0.600055,0.215758,0.043522,Sleeping Dogs,0,0
C004314,2.7e-05,2.7e-05,-0.388895,0.000688,Sure Things,1,0
C004315,-4.8e-05,-4.8e-05,0.07349,0.000733,Sleeping Dogs,0,0
C004316,-1e-05,-1e-05,0.076002,0.000558,Sleeping Dogs,0,0
C004317,-0.000585,-0.000585,0.366172,0.998184,Sleeping Dogs,0,1
C004318,9e-06,9e-06,0.185053,0.998228,Lost Causes,0,1
C004319,-0.000213,-0.000213,-0.146659,0.000643,Sleeping Dogs,1,0
C004320,5.9e-05,5.9e-05,0.058492,0.002935,Sure Things,1,0
C004321,0.00175,0.00175,-0.112967,0.002258,Sure Things,1,0
C004322,-5.5e-05,-5.5e-05,0.072749,0.000855,Sleeping Dogs,1,0
C004323,0.012636,0.012636,0.148545,0.995952,Lost Causes,1,1
C004324,-0.04788,-0.04788,0.011776,0.040987,Sleeping Dogs,0,0
C004325,-0.000308,-0.000308,-0.185459,0.000611,Sleeping Dogs,0,0
C004326,-6.2e-05,-6.2e-05,-0.123258,0.000727,Sleeping Dogs,1,0
C004327,-0.013083,-0.013083,0.075014,0.004226,Sleeping Dogs,0,0
C004328,-0.016379,-0.016379,0.221785,0.004863,Sleeping Dogs,1,0
C004329,0.019457,0.019457,0.130267,0.020405,Sure Things,1,0
C004330,-5.1e-05,-5.1e-05,-0.260298,0.001317,Sleeping Dogs,0,0
C004331,-0.000115,-0.000115,0.042784,0.000628,Sleeping Dogs,1,0
C004332,-0.000884,-0.000884,0.426158,0.000581,Sleeping Dogs,0,0
C004333,0.00051,0.00051,0.145253,0.001589,Sure Things,1,0
C004334,0.000305,0.000305,-0.349231,0.000859,Sure Things,0,0
C004335,-0.000164,-0.000164,-0.041331,0.000727,Sleeping Dogs,1,0
C004336,-6.7e-05,-6.7e-05,-0.342859,0.000594,Sleeping Dogs,1,0
C004337,-0.000164,-0.000164,0.279413,0.000727,Sleeping Dogs,0,0
C004338,0.001389,0.001389,0.042149,0.998568,Lost Causes,1,1
C004339,-0.001373,-0.001373,0.080183,0.00058,Sleeping Dogs,0,0
C004340,0.00021,0.00021,0.298218,0.003022,Sure Things,0,0
C004341,0.005191,0.005191,0.435754,0.0058,Sure Things,1,0
C004342,0.00309,0.00309,-0.189953,0.003719,Sure Things,0,0
C004343,0.000122,0.000122,-0.181632,0.000758,Sure Things,1,0
C004344,-0.000945,-0.000945,0.255672,0.000296,Sleeping Dogs,1,0
C004345,-0.001779,-0.001779,-0.054965,0.0018,Sleeping Dogs,0,0
C004346,-0.019008,-0.019008,-0.238724,0.000662,Sleeping Dogs,0,0
C004347,6.3e-05,6.3e-05,0.237902,0.998343,Lost Causes,0,1
C004348,-0.000764,-0.000764,-0.174564,0.000669,Sleeping Dogs,0,0
C004349,-0.004633,-0.004633,0.105139,0.002103,Sleeping Dogs,0,0
C004350,-9.4e-05,-9.4e-05,-0.082858,0.00058,Sleeping Dogs,1,0
C004351,-0.000164,-0.000164,-0.028934,0.000727,Sleeping Dogs,0,0
C004352,9.9e-05,9.9e-05,-0.082823,0.000618,Sure Things,1,0
